2014-06-30 22:06:17,681 INFO           anuga.utilities.log:0   |Logfile is './anuga.log' with logging level of INFO, console logging level is CRITICAL
2014-06-30 22:06:18,858 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:18,858 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:18,859 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:18,859 INFO                  general_mesh:92  |#@# numTriangles, 22
2014-06-30 22:06:18,859 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:18,860 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:18,860 INFO                  general_mesh:375 |#@# aoi, '3.03718617382'
2014-06-30 22:06:18,860 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:18,860 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:18,861 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:18,861 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:18,861 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:18,861 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:18,861 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:18'
2014-06-30 22:06:18,862 INFO                neighbour_mesh:195 |Resource usage: memory=813.7MB resident=76.5MB stacksize=0.1MB
2014-06-30 22:06:18,862 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:18,862 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 813.69921875
2014-06-30 22:06:18,862 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 76.48046875
2014-06-30 22:06:18,862 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:18,863 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:18,863 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:18,863 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:18,863 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:18,863 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:18,864 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:18,864 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:18,864 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:18,864 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:18,969 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:18,969 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:18,970 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:18,970 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:18,970 INFO                  general_mesh:92  |#@# numTriangles, 29
2014-06-30 22:06:18,970 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:18,971 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:18,971 INFO                  general_mesh:375 |#@# aoi, '3.05052482307'
2014-06-30 22:06:18,972 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:18,972 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:18,972 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:18,972 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:18,972 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:18,973 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:18,973 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:18'
2014-06-30 22:06:18,973 INFO                neighbour_mesh:195 |Resource usage: memory=813.7MB resident=76.6MB stacksize=0.1MB
2014-06-30 22:06:18,973 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:18,973 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 813.69921875
2014-06-30 22:06:18,974 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 76.5625
2014-06-30 22:06:18,974 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:18,974 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:18,974 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:18,974 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:18,975 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:18,975 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:18,975 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:18,975 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:18,975 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:18,976 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,082 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,082 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,083 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,083 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,083 INFO                  general_mesh:92  |#@# numTriangles, 38
2014-06-30 22:06:19,084 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,085 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,085 INFO                  general_mesh:375 |#@# aoi, '3.06146745892'
2014-06-30 22:06:19,085 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,085 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,085 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,086 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,086 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,086 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,086 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,086 INFO                neighbour_mesh:195 |Resource usage: memory=813.8MB resident=76.7MB stacksize=0.1MB
2014-06-30 22:06:19,087 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,087 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 813.84375
2014-06-30 22:06:19,087 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 76.68359375
2014-06-30 22:06:19,087 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,087 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,087 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,088 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,088 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,088 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,088 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,089 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,089 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,089 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,196 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,196 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,197 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,197 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,197 INFO                  general_mesh:92  |#@# numTriangles, 35
2014-06-30 22:06:19,198 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,198 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,199 INFO                  general_mesh:375 |#@# aoi, '3.07055416259'
2014-06-30 22:06:19,199 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,199 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,199 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,199 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,200 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,200 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,200 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,200 INFO                neighbour_mesh:195 |Resource usage: memory=814.0MB resident=76.8MB stacksize=0.1MB
2014-06-30 22:06:19,200 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,201 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.00390625
2014-06-30 22:06:19,201 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 76.8359375
2014-06-30 22:06:19,201 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,201 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,201 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,201 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,202 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,202 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,202 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,202 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,203 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,203 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,310 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,310 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,310 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,311 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,311 INFO                  general_mesh:92  |#@# numTriangles, 42
2014-06-30 22:06:19,311 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,312 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,312 INFO                  general_mesh:375 |#@# aoi, '3.07818128993'
2014-06-30 22:06:19,312 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,312 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,313 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,313 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,313 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,313 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,314 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,314 INFO                neighbour_mesh:195 |Resource usage: memory=814.0MB resident=76.8MB stacksize=0.1MB
2014-06-30 22:06:19,314 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,314 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.00390625
2014-06-30 22:06:19,314 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 76.84765625
2014-06-30 22:06:19,315 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,315 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,315 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,315 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,315 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,315 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,316 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,316 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,316 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,316 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,425 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,425 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,426 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,426 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,426 INFO                  general_mesh:92  |#@# numTriangles, 45
2014-06-30 22:06:19,426 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,427 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,427 INFO                  general_mesh:375 |#@# aoi, '3.08464495744'
2014-06-30 22:06:19,427 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,428 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,428 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,428 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,428 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,428 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,429 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,429 INFO                neighbour_mesh:195 |Resource usage: memory=814.1MB resident=76.9MB stacksize=0.1MB
2014-06-30 22:06:19,429 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,429 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.13671875
2014-06-30 22:06:19,429 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 76.9453125
2014-06-30 22:06:19,430 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,430 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,430 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,430 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,430 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,431 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,431 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,431 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,431 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,431 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,541 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,541 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,542 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,542 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,542 INFO                  general_mesh:92  |#@# numTriangles, 52
2014-06-30 22:06:19,542 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,543 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,543 INFO                  general_mesh:375 |#@# aoi, '3.09016994375'
2014-06-30 22:06:19,544 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,544 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,544 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,544 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,544 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,545 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,545 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,545 INFO                neighbour_mesh:195 |Resource usage: memory=814.1MB resident=77.1MB stacksize=0.1MB
2014-06-30 22:06:19,545 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,545 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.13671875
2014-06-30 22:06:19,546 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.06640625
2014-06-30 22:06:19,546 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,546 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,546 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,546 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,547 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,547 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,547 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,547 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,547 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,547 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,656 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,656 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,656 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,657 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,657 INFO                  general_mesh:92  |#@# numTriangles, 55
2014-06-30 22:06:19,657 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,658 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,658 INFO                  general_mesh:375 |#@# aoi, '3.09492933131'
2014-06-30 22:06:19,658 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,659 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,659 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,659 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,659 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,659 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,660 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,660 INFO                neighbour_mesh:195 |Resource usage: memory=814.1MB resident=77.1MB stacksize=0.1MB
2014-06-30 22:06:19,660 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,660 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.13671875
2014-06-30 22:06:19,660 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.06640625
2014-06-30 22:06:19,661 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,661 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,661 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,661 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,661 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,662 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,662 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,662 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,662 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,662 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,775 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,775 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,776 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,776 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,776 INFO                  general_mesh:92  |#@# numTriangles, 62
2014-06-30 22:06:19,776 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,777 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,777 INFO                  general_mesh:375 |#@# aoi, '3.09905812526'
2014-06-30 22:06:19,778 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,778 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,778 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,778 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,778 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,779 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,779 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,779 INFO                neighbour_mesh:195 |Resource usage: memory=814.4MB resident=77.2MB stacksize=0.1MB
2014-06-30 22:06:19,779 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,779 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.4296875
2014-06-30 22:06:19,780 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.203125
2014-06-30 22:06:19,780 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,780 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,780 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,780 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,781 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,781 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,781 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,781 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,781 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,781 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:19,903 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:19,904 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:19,904 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:19,905 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:19,905 INFO                  general_mesh:92  |#@# numTriangles, 65
2014-06-30 22:06:19,905 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
2014-06-30 22:06:19,906 CRITICAL              general_mesh:372 |General Mesh: Building inverted triangle structure
2014-06-30 22:06:19,906 INFO                  general_mesh:375 |#@# aoi, '3.10266286831'
2014-06-30 22:06:19,906 CRITICAL            neighbour_mesh:90  |Mesh: Initialising
2014-06-30 22:06:19,907 CRITICAL            neighbour_mesh:160 |Mesh: Building neigbour structure
2014-06-30 22:06:19,907 CRITICAL            neighbour_mesh:164 |Mesh: Building surrogate neigbour structure
2014-06-30 22:06:19,907 CRITICAL            neighbour_mesh:168 |Mesh: Building boundary dictionary
2014-06-30 22:06:19,907 CRITICAL            neighbour_mesh:175 |Mesh: Building tagged elements dictionary
2014-06-30 22:06:19,907 CRITICAL            neighbour_mesh:193 |Mesh: Done
2014-06-30 22:06:19,908 INFO                neighbour_mesh:194 |#@# finishMesh, '2014-06-30 22:06:19'
2014-06-30 22:06:19,908 INFO                neighbour_mesh:195 |Resource usage: memory=814.6MB resident=77.3MB stacksize=0.1MB
2014-06-30 22:06:19,908 INFO                neighbour_mesh:195 |#@# sys_platform, linux2
2014-06-30 22:06:19,908 INFO                neighbour_mesh:195 |#@# finishMesh_memory, 814.5625
2014-06-30 22:06:19,908 INFO                neighbour_mesh:195 |#@# finishMesh_resident, 77.3359375
2014-06-30 22:06:19,909 INFO                neighbour_mesh:195 |#@# finishMesh_stacksize, 0.13671875
2014-06-30 22:06:19,909 CRITICAL            generic_domain:109 |Domain: Expose mesh attributes
2014-06-30 22:06:19,909 CRITICAL            generic_domain:144 |Domain: Expose quantity names and types
2014-06-30 22:06:19,909 CRITICAL            generic_domain:170 |Domain: Build Quantities
2014-06-30 22:06:19,909 CRITICAL            generic_domain:213 |Domain: Set up communication buffers 
2014-06-30 22:06:19,910 CRITICAL            generic_domain:228 |Domain: Set up triangle/node full flags 
2014-06-30 22:06:19,910 CRITICAL            generic_domain:281 |Domain: Set defaults
2014-06-30 22:06:19,910 CRITICAL            generic_domain:336 |Domain: Set work arrays
2014-06-30 22:06:19,910 CRITICAL            generic_domain:352 |Domain: Initialising quantity values
2014-06-30 22:06:19,910 CRITICAL            generic_domain:355 |Domain: Done
2014-06-30 22:06:20,021 CRITICAL            generic_domain:76  |Domain: Initialising
2014-06-30 22:06:20,021 CRITICAL              pmesh2domain:93  |Pmesh_to_Domain: Initialising
2014-06-30 22:06:20,022 CRITICAL              pmesh2domain:103 |Pmesh_to_Domain: Done
2014-06-30 22:06:20,022 CRITICAL              general_mesh:85  |General_mesh: Building basic mesh structure
2014-06-30 22:06:20,022 INFO                  general_mesh:92  |#@# numTriangles, 70
2014-06-30 22:06:20,023 CRITICAL              general_mesh:147 |General_mesh: Computing areas, normals, edgelengths, centroids and radii
